timestamp,station_id,station_name,lat,lon,pm25,aqi,temp_2m,rel_humidity_2m,wind_speed_10m,wind_direction_10m,u_wind,v_wind,cams_pm25_bg,cams_no2_bg,status
2026-09-02T08:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,9.5,15,25.0,77,13.4,253,3.56,1.088,3.7,6.4,active
2026-09-02T09:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,12.4,20,26.1,72,14.5,253,3.852,1.178,3.5,5.1,active
2026-09-02T10:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,13.1,21,27.3,67,15.5,262,4.264,0.599,3.5,3.4,active
2026-09-02T11:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,9.9,16,27.8,65,16.0,259,4.363,0.848,3.2,2.1,active
2026-09-02T12:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,8.0,13,28.3,64,16.0,262,4.401,0.619,3.1,1.6,active
2026-09-02T14:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,2.5,4,27.0,69,20.3,271,5.638,-0.098,3.8,2.1,active
2026-09-02T15:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,13.4,22,27.1,70,17.0,274,4.711,-0.329,4.4,2.9,active
2026-09-02T16:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,15.6,26,26.4,69,17.8,273,4.938,-0.259,3.8,4.1,active
2026-09-02T17:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,12.4,20,25.5,76,15.8,272,4.386,-0.153,3.6,5.6,active
2026-09-02T18:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,9.6,16,24.4,81,14.6,267,4.05,0.212,4.4,8.9,active
2026-09-02T19:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,8.1,13,23.5,86,13.2,258,3.587,0.762,6.0,13.4,active
2026-09-02T20:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,10.8,18,23.2,88,10.9,263,3.005,0.369,6.9,16.3,active
2026-09-02T21:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,14.8,24,22.9,90,9.6,262,2.641,0.371,6.8,16.2,active
2026-09-02T22:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,13.5,22,22.8,90,8.4,259,2.29,0.445,7.1,14.5,active
2026-09-02T23:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,10.6,17,22.8,88,9.0,254,2.403,0.689,6.2,12.7,active
2026-09-03T00:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,10.0,16,22.4,90,9.2,253,2.444,0.747,4.9,11.0,active
2026-09-03T01:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,12.8,21,22.2,90,8.1,253,2.152,0.658,4.8,9.1,active
2026-09-03T02:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,11.9,19,22.2,91,7.9,246,2.005,0.893,4.6,7.7,active
2026-09-03T03:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,9.2,15,22.2,91,8.1,252,2.14,0.695,4.3,7.2,active
2026-09-03T04:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,7.8,13,22.4,90,8.9,249,2.308,0.886,3.7,7.1,active
2026-09-03T05:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,10.4,17,22.3,90,8.9,256,2.399,0.598,2.5,6.1,active
2026-09-03T06:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,10.3,17,22.2,90,8.4,259,2.29,0.445,2.3,6.3,active
2026-09-03T07:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,8.7,14,22.9,87,9.9,265,2.74,0.24,2.5,6.6,active
2026-09-03T08:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,10.8,18,24.1,80,13.4,259,3.654,0.71,3.3,6.4,active
2026-09-03T09:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,10.3,17,25.4,73,15.0,260,4.103,0.724,3.9,5.2,active
2026-09-03T10:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,8.4,14,26.4,70,15.8,263,4.356,0.535,4.8,3.5,active
2026-09-03T11:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,6.9,11,27.6,65,17.0,266,4.711,0.329,5.9,2.3,active
2026-09-03T12:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,7.3,12,28.1,63,16.6,266,4.6,0.322,6.3,1.9,active
2026-09-03T13:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,7.0,11,28.6,60,17.6,269,4.888,0.085,6.4,1.9,active
2026-09-03T14:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,6.8,11,27.8,62,19.6,269,5.444,0.095,6.2,2.2,active
2026-09-03T15:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,6.5,10,27.2,66,17.5,274,4.849,-0.339,5.9,2.6,active
2026-09-03T16:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,5.9,9,26.6,68,18.6,268,5.164,0.18,6.0,3.2,active
2026-09-03T17:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,5.7,9,25.6,73,16.0,269,4.444,0.078,9.1,4.4,active
2026-09-03T18:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,5.5,9,24.2,82,13.5,261,3.704,0.587,8.8,7.4,active
2026-09-03T19:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,6.5,10,23.6,84,12.7,263,3.502,0.43,9.0,11.5,active
2026-09-03T20:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,6.7,11,23.0,88,10.3,257,2.788,0.644,9.6,14.4,active
2026-09-03T21:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,6.8,11,22.9,89,10.0,256,2.695,0.672,11.0,15.3,active
2026-09-03T22:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,6.7,11,23.1,88,11.1,256,2.992,0.746,10.9,15.0,active
2026-09-03T23:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,6.7,11,22.8,88,11.6,263,3.198,0.393,9.3,14.1,active
2026-09-04T00:00,PUN_3409439,"Savitribai Phule Pune University, Pune - MPCB",18.5471,73.8269,7.2,12,22.5,90,11.1,257,3.004,0.694,7.6,12.6,active
2026-08-21T01:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.7,29,22.7,90,10.6,259,2.89,0.562,3.8,6.8,hidden_for_validation
2026-08-21T02:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,14.9,24,22.6,90,10.8,259,2.945,0.572,2.5,5.1,hidden_for_validation
2026-08-21T03:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.8,23,22.4,91,9.2,266,2.549,0.178,2.1,4.6,hidden_for_validation
2026-08-21T04:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,12.7,21,22.6,90,10.3,263,2.84,0.349,2.1,4.7,hidden_for_validation
2026-08-21T05:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,11.7,19,22.2,91,10.4,255,2.79,0.748,2.6,5.0,hidden_for_validation
2026-08-21T06:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,10.8,18,22.3,90,11.5,261,3.155,0.5,2.7,5.2,hidden_for_validation
2026-08-21T07:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,10.3,17,23.0,89,10.3,268,2.859,0.1,2.8,5.4,hidden_for_validation
2026-08-21T08:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,15.5,25,23.7,85,12.5,263,3.446,0.423,3.8,5.3,hidden_for_validation
2026-08-21T09:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.2,28,25.3,76,14.4,269,3.999,0.07,5.9,4.4,hidden_for_validation
2026-08-21T10:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.9,23,26.5,72,17.3,269,4.805,0.084,7.8,3.1,hidden_for_validation
2026-08-21T11:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,14.5,24,27.3,67,17.2,264,4.752,0.499,9.2,2.2,hidden_for_validation
2026-08-21T12:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,19.0,31,28.0,64,16.5,262,4.539,0.638,9.7,1.8,hidden_for_validation
2026-08-21T13:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,19.4,32,27.7,65,18.7,262,5.144,0.723,9.9,1.8,hidden_for_validation
2026-08-21T14:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.4,30,26.8,71,19.4,264,5.359,0.563,9.7,2.0,hidden_for_validation
2026-08-21T15:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.0,26,26.4,73,19.5,261,5.35,0.847,8.6,2.4,hidden_for_validation
2026-08-21T16:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,19.0,31,26.0,74,20.0,267,5.548,0.291,7.4,3.1,hidden_for_validation
2026-08-21T17:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.3,30,25.3,77,16.2,262,4.456,0.626,9.2,3.9,hidden_for_validation
2026-08-21T18:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,14.1,23,24.1,81,14.5,264,4.006,0.421,9.6,6.4,hidden_for_validation
2026-08-21T19:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,20.2,33,23.3,86,12.4,257,3.356,0.775,9.4,9.8,hidden_for_validation
2026-08-21T20:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,26.0,43,23.0,87,12.5,258,3.396,0.722,9.1,12.0,hidden_for_validation
2026-08-21T21:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,26.2,43,23.1,88,10.7,254,2.857,0.819,9.1,12.1,hidden_for_validation
2026-08-21T22:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,25.8,43,22.9,88,11.4,255,3.059,0.82,7.9,11.0,hidden_for_validation
2026-08-21T23:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,23.8,39,22.6,89,9.1,256,2.453,0.612,6.0,9.8,hidden_for_validation
2026-08-22T00:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.5,27,22.3,90,9.6,257,2.598,0.6,4.9,8.6,hidden_for_validation
2026-08-22T01:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.3,27,22.4,90,9.0,255,2.415,0.647,4.2,7.3,hidden_for_validation
2026-08-22T02:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.6,22,22.4,90,9.1,255,2.442,0.654,3.8,6.3,hidden_for_validation
2026-08-22T03:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,12.9,21,22.3,90,10.2,249,2.645,1.015,3.1,5.9,hidden_for_validation
2026-08-22T04:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,12.3,20,22.4,90,10.4,253,2.763,0.845,2.7,5.9,hidden_for_validation
2026-08-22T05:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,19.2,32,22.9,89,12.8,253,3.4,1.04,2.1,5.2,hidden_for_validation
2026-08-22T06:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.0,28,23.0,89,11.6,255,3.112,0.834,2.2,5.6,hidden_for_validation
2026-08-22T07:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.0,26,23.1,89,10.5,257,2.842,0.656,3.5,6.1,hidden_for_validation
2026-08-22T08:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.6,22,24.0,84,14.7,252,3.884,1.262,3.8,6.1,hidden_for_validation
2026-08-22T09:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.2,27,24.8,81,16.4,255,4.4,1.179,5.3,5.0,hidden_for_validation
2026-08-22T10:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,20.2,33,25.8,76,18.8,258,5.108,1.086,6.4,3.3,hidden_for_validation
2026-08-22T11:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.2,30,25.7,78,21.8,278,5.997,-0.843,7.0,2.2,hidden_for_validation
2026-08-22T12:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,21.5,35,27.2,72,17.5,279,4.801,-0.76,7.6,2.0,hidden_for_validation
2026-08-22T13:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,20.2,33,26.1,75,19.3,279,5.295,-0.839,7.9,2.3,hidden_for_validation
2026-08-22T14:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.8,28,25.8,74,15.9,273,4.411,-0.231,8.0,3.0,hidden_for_validation
2026-08-22T15:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.5,22,25.7,78,16.9,277,4.659,-0.572,8.6,4.4,hidden_for_validation
2026-08-22T16:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,12.4,20,24.7,80,17.8,281,4.854,-0.943,8.7,6.2,hidden_for_validation
2026-08-22T17:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.3,22,24.7,83,16.4,271,4.555,-0.08,9.5,5.9,hidden_for_validation
2026-08-22T18:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.0,21,23.8,88,12.4,269,3.444,0.06,9.1,8.2,hidden_for_validation
2026-08-22T19:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,14.8,24,23.4,88,14.3,259,3.899,0.758,9.6,11.4,hidden_for_validation
2026-08-22T20:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.6,29,23.0,89,10.3,258,2.799,0.595,10.1,13.6,hidden_for_validation
2026-08-22T21:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.9,29,23.1,89,10.8,255,2.898,0.776,9.2,14.0,hidden_for_validation
2026-08-22T22:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.2,30,23.0,90,9.3,257,2.517,0.581,8.4,13.3,hidden_for_validation
2026-08-22T23:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.9,31,23.3,90,9.4,241,2.284,1.266,6.9,12.2,hidden_for_validation
2026-08-23T00:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.5,29,23.3,89,12.9,238,3.039,1.899,5.6,10.4,hidden_for_validation
2026-08-23T01:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,12.8,21,22.8,90,10.0,250,2.61,0.95,4.3,8.1,hidden_for_validation
2026-08-23T02:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.2,22,22.7,91,8.9,262,2.448,0.344,3.4,6.4,hidden_for_validation
2026-08-23T04:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.6,27,22.4,90,9.8,265,2.712,0.237,2.2,5.5,hidden_for_validation
2026-08-23T05:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,15.1,25,22.7,91,9.6,258,2.608,0.554,2.9,5.8,hidden_for_validation
2026-08-23T06:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,15.9,26,22.8,91,9.1,260,2.489,0.439,2.8,5.3,hidden_for_validation
2026-08-23T07:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,15.0,25,23.3,88,9.1,256,2.453,0.612,3.3,4.6,hidden_for_validation
2026-08-23T08:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.0,26,24.4,82,15.1,255,4.052,1.086,4.0,3.9,hidden_for_validation
2026-08-23T09:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.9,28,25.6,77,16.0,261,4.39,0.695,5.7,3.1,hidden_for_validation
2026-08-23T10:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,26.6,44,26.1,76,17.2,263,4.742,0.582,7.6,2.4,hidden_for_validation
2026-08-23T11:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,25.9,43,26.4,76,19.6,262,5.392,0.758,8.8,1.8,hidden_for_validation
2026-08-23T12:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.7,29,27.3,72,19.1,267,5.298,0.278,9.4,1.5,hidden_for_validation
2026-08-23T13:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,14.5,24,27.1,74,19.7,266,5.459,0.382,9.3,1.4,hidden_for_validation
2026-08-23T14:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.3,22,26.7,74,20.8,266,5.764,0.403,9.3,1.6,hidden_for_validation
2026-08-23T15:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,20.8,34,26.6,76,20.5,269,5.694,0.099,8.1,2.0,hidden_for_validation
2026-08-23T16:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,24.3,40,26.0,78,20.2,269,5.61,0.098,7.0,2.7,hidden_for_validation
2026-08-23T17:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,23.8,39,25.4,80,16.5,264,4.558,0.479,7.3,3.2,hidden_for_validation
2026-08-23T18:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.6,27,24.2,85,13.9,269,3.861,0.067,7.7,5.6,hidden_for_validation
2026-08-23T19:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.9,29,23.7,88,12.2,261,3.347,0.53,8.2,8.9,hidden_for_validation
2026-08-23T20:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,22.3,37,23.4,89,11.6,262,3.191,0.448,9.3,11.0,hidden_for_validation
2026-08-23T21:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,19.6,32,23.2,90,10.9,263,3.005,0.369,9.6,11.0,hidden_for_validation
2026-08-23T22:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.5,27,23.2,90,9.7,269,2.694,0.047,9.0,9.8,hidden_for_validation
2026-08-23T23:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.0,30,23.2,89,10.7,262,2.943,0.414,8.4,8.5,hidden_for_validation
2026-08-24T00:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.4,30,22.9,91,9.8,265,2.712,0.237,7.6,7.3,hidden_for_validation
2026-08-24T01:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,20.2,33,22.9,92,9.0,267,2.497,0.131,5.8,6.0,hidden_for_validation
2026-08-24T02:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.1,26,22.9,91,9.0,264,2.486,0.261,4.4,5.1,hidden_for_validation
2026-08-24T03:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,14.9,24,22.6,92,6.9,265,1.909,0.167,3.6,4.8,hidden_for_validation
2026-08-24T04:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.5,29,22.7,92,7.2,257,1.949,0.45,3.3,4.8,hidden_for_validation
2026-08-24T05:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,19.3,32,23.4,91,10.3,265,2.85,0.249,3.9,4.3,hidden_for_validation
2026-08-24T06:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.2,28,23.0,92,9.6,275,2.657,-0.232,4.3,4.8,hidden_for_validation
2026-08-24T07:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,14.5,24,23.5,90,8.8,268,2.443,0.085,5.0,5.5,hidden_for_validation
2026-08-24T08:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,15.1,25,24.6,84,13.9,270,3.861,0.0,6.2,5.6,hidden_for_validation
2026-08-24T09:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,20.5,34,25.8,78,13.3,273,3.689,-0.193,8.2,4.8,hidden_for_validation
2026-08-24T10:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,19.7,32,27.0,71,15.3,274,4.24,-0.296,10.2,3.4,hidden_for_validation
2026-08-24T11:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,22.4,37,27.4,71,17.9,267,4.965,0.26,11.1,2.4,hidden_for_validation
2026-08-24T12:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,25.9,43,27.9,69,16.7,269,4.638,0.081,11.2,1.9,hidden_for_validation
2026-08-24T13:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,25.2,42,27.9,70,19.0,277,5.238,-0.643,10.4,1.7,hidden_for_validation
2026-08-24T14:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,20.9,34,26.8,75,20.5,270,5.694,0.0,10.2,1.9,hidden_for_validation
2026-08-24T15:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.9,28,27.2,72,18.6,272,5.164,-0.18,9.6,2.4,hidden_for_validation
2026-08-24T16:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,22.6,37,26.5,75,20.3,271,5.638,-0.098,9.1,3.3,hidden_for_validation
2026-08-24T17:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,21.2,35,25.7,79,17.3,265,4.787,0.419,11.3,4.5,hidden_for_validation
2026-08-24T18:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,16.8,28,24.4,83,13.9,266,3.852,0.269,11.2,6.4,hidden_for_validation
2026-08-24T19:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.0,30,23.6,85,14.0,263,3.86,0.474,10.8,8.9,hidden_for_validation
2026-08-24T20:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,23.6,39,23.3,88,12.9,258,3.505,0.745,11.1,10.7,hidden_for_validation
2026-08-24T21:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,26.3,43,23.4,89,12.2,261,3.347,0.53,11.1,11.2,hidden_for_validation
2026-08-24T22:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,26.4,44,23.2,91,12.1,258,3.288,0.699,11.5,10.9,hidden_for_validation
2026-08-24T23:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,25.3,42,23.2,89,12.4,256,3.342,0.833,10.7,10.3,hidden_for_validation
2026-08-25T00:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,23.0,38,22.8,90,11.9,264,3.287,0.346,7.9,9.1,hidden_for_validation
2026-08-25T01:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.2,30,22.7,91,12.6,259,3.436,0.668,6.2,7.5,hidden_for_validation
2026-08-25T02:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,13.9,23,22.9,90,13.4,264,3.702,0.389,5.5,6.3,hidden_for_validation
2026-08-25T03:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,15.5,25,22.6,91,12.1,267,3.357,0.176,4.4,5.7,hidden_for_validation
2026-08-25T04:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,17.0,28,22.7,90,11.8,279,3.237,-0.513,3.5,5.5,hidden_for_validation
2026-08-25T05:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,15.9,26,22.4,91,10.3,263,2.84,0.349,3.5,4.8,hidden_for_validation
2026-08-25T06:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,18.0,30,22.4,92,7.8,265,2.158,0.189,3.5,5.3,hidden_for_validation
2026-08-25T07:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,21.7,36,23.2,90,9.4,267,2.608,0.137,4.1,5.8,hidden_for_validation
2026-08-25T08:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,19.5,32,24.2,84,13.2,268,3.664,0.128,5.3,5.9,hidden_for_validation
2026-08-25T09:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,20.5,34,25.3,78,14.8,273,4.106,-0.215,8.2,5.0,hidden_for_validation
2026-08-25T10:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,28.6,47,26.6,72,16.0,278,4.401,-0.619,10.3,3.5,hidden_for_validation
2026-08-25T11:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,31.4,52,26.3,76,16.8,273,4.66,-0.244,11.5,2.4,hidden_for_validation
2026-08-25T12:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,35.2,58,27.2,71,16.2,273,4.494,-0.236,12.2,1.9,hidden_for_validation
2026-08-25T13:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,30.8,51,28.1,66,17.3,267,4.799,0.252,12.6,1.8,hidden_for_validation
2026-08-25T14:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,29.9,49,27.8,68,19.6,268,5.441,0.19,12.3,2.0,hidden_for_validation
2026-08-25T15:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,27.4,45,27.1,70,18.9,270,5.25,0.0,11.2,2.6,hidden_for_validation
2026-08-25T16:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,21.3,35,26.5,72,18.5,271,5.138,-0.09,11.0,3.5,hidden_for_validation
2026-08-25T17:00,PUN_3409526,"Panchawati_Pashan, Pune - IITM",18.5365,73.8055,23.9,39,25.8,76,17.0,260,4.651,0.82,21.3,4.4,hidden_for_validation
